employed,log_bank_balance,log_annual_salary,balance_to_salary,employed_x_log_salary,DEFAULT,PD,pred_fixed_0_5,pred_topK,risk_band
1,8.819913618844385,13.384379150386485,0.0104139214751648,13.384379150386485,0,0.008768437912774924,0,0,Standard
0,9.10218038589952,12.354340570119271,0.0386863945792902,0.0,0,0.015728394287844453,0,0,Standard
0,9.183943007121036,12.01943362187501,0.0586840523914651,0.0,0,0.022500480390409538,0,0,Standard
0,9.166329966538411,12.547030520900169,0.0340201765071048,0.0,0,0.02724273714079737,0,0,Standard
1,9.03884480214062,13.365814714675103,0.0132059596897638,13.365814714675103,0,0.03232460006706231,0,0,Standard
1,9.571179035590848,13.132886455097797,0.0283883862583643,13.132886455097797,0,0.44049611656370324,0,0,Review
1,9.907037244916967,13.589360642061344,0.0251632176589515,13.589360642061344,1,0.9008757817603767,1,1,High
1,9.27610938574708,12.427888595972204,0.0427721177124823,12.427888595972204,0,0.07342395011045817,0,0,Standard
0,8.847595615367917,12.313446133798504,0.0312420678226425,0.0,0,0.0029434211895148243,0,0,Standard
1,9.52656616854519,12.756531666514432,0.0395560942578267,12.756531666514432,0,0.32371671295638216,0,0,Standard
0,9.605919440497784,12.091522927065505,0.0832701438701286,0.0,1,0.31597072064941767,0,0,Standard
1,9.09296575290639,13.277998052708268,0.0152200285847978,13.277998052708268,0,0.04148616971075436,0,0,Standard
0,9.778300675967149,12.316965509488746,0.0789676481123366,0.0,0,0.6183214301479955,1,0,Review
1,8.714922109545927,13.21780183988917,0.0110752538278976,13.21780183988917,0,0.003974331495755561,0,0,Standard
0,8.599436552797254,12.384522885102898,0.0227028144864335,0.0,0,0.0006446287123868595,0,0,Standard
1,8.55329365704096,12.797693063312622,0.0143416187533517,12.797693063312622,0,0.0010151867789487553,0,0,Standard
1,8.448545974469585,13.001764500986846,0.0105310156470628,13.001764500986846,0,0.0006392426947725474,0,0,Standard
0,8.957783457843602,12.332137734549686,0.0342359640005606,0.0,0,0.006080222992610103,0,0,Standard
1,9.459585104357853,13.138893203945566,0.0252385150981857,13.138893203945566,0,0.27937383881568995,0,0,Standard
1,8.735023452168948,13.21026641008418,0.0113856442717563,13.21026641008418,0,0.004463286348727925,0,0,Standard
1,9.388988523403828,12.559025752016431,0.0419986686896288,12.559025752016431,0,0.15028102487128586,0,0,Standard
1,9.38785372117781,13.248895512272908,0.0210443372922228,13.248895512272908,0,0.21048063551252694,0,0,Standard
1,0.0,13.401265095113894,0.0,13.401265095113894,0,1.1415709377142443e-25,0,0,Standard
1,8.660052939329004,12.98150481796441,0.0132783157866815,12.98150481796441,0,0.0022997380673243193,0,0,Standard
1,8.510635738238499,13.141077490915649,0.0097485070787738,13.141077490915649,0,0.0010629399926091827,0,0,Standard
1,9.078161207536036,13.244389416554462,0.0155089100767022,13.244389416554462,0,0.03696297154406181,0,0,Standard
1,4.917935038807335,13.165895705250655,0.0002598775886944,13.165895705250655,0,4.738012197070892e-13,0,0,Standard
0,9.803428514733588,12.075896304135991,0.1030524334586728,0.0,0,0.6677161835692584,1,0,Review
0,9.514165442265153,12.001285332858956,0.0831434744253791,0.0,0,0.1916191689071012,0,0,Standard
1,9.541102048628638,13.238330650004729,0.0247904033949221,13.238330650004729,0,0.4107446061760189,0,0,Review
1,9.191846408006494,13.097874108138305,0.0201182579130264,13.097874108138305,0,0.06483990777973347,0,0,Standard
0,9.288704132544948,12.21077079193666,0.0538176310997804,0.0,0,0.04864574662466895,0,0,Standard
0,9.968265420028075,12.22945786727209,0.104221751100321,0.0,0,0.8699110236249739,1,1,High
1,9.428842769780102,12.945517553384423,0.0296957075043272,12.945517553384423,0,0.21923082298487997,0,0,Standard
1,7.779333123286202,13.290436573366357,0.0040399614140473,13.290436573366357,0,1.4639966535695622e-05,0,0,Standard
0,9.651769614284596,12.536440143236236,0.0558698025633816,0.0,0,0.41339364179029814,0,0,Review
0,8.634108294972947,11.243577229251388,0.0735614777018832,0.0,0,0.0003974846386002314,0,0,Standard
1,9.018976455998,12.691487780094027,0.0254095715257411,12.691487780094027,0,0.017014854679275375,0,0,Standard
1,7.795169056103906,13.008665625600663,0.0054403812784411,13.008665625600663,0,1.2112166450877457e-05,0,0,Standard
1,8.916371914881694,13.01030107709325,0.0166713915699135,13.01030107709325,0,0.011428442458207247,0,0,Standard
1,9.355389183761025,12.797215117851191,0.0320035108748084,12.797215117851191,0,0.13795526253894627,0,0,Standard
1,9.494119839160696,13.341591497411915,0.0213320349454468,13.341591497411915,0,0.3581224542949301,0,0,Review
1,9.723039439749536,12.808001612759847,0.0457291502340011,12.808001612759847,0,0.6428758736657771,1,0,Review
1,7.776568584669195,13.463375350951608,0.0033889847670604,13.463375350951608,0,1.7198810298337228e-05,0,0,Standard
1,6.993162035924006,13.027995113857576,0.0023917034161163,13.027995113857576,0,9.903622517911225e-08,0,0,Standard
1,8.618203458448768,13.289439781818407,0.0093590130990036,13.289439781818407,0,0.0023531318024139058,0,0,Standard
1,9.56031250216519,12.941844546722791,0.0339930182128453,12.941844546722791,0,0.3959046684327093,0,0,Review
1,9.102995666893614,13.1588707203883,0.0173184224391849,13.1588707203883,0,0.04006369920522614,0,0,Standard
0,9.939414385278203,11.844374822313174,0.1488224201486372,0.0,0,0.8732944763509322,1,1,High
1,9.208214113089031,13.058269514724865,0.021276470523511,13.058269514724865,0,0.0694015572716481,0,0,Standard
1,8.970630351353398,13.087971001846034,0.0162857355060232,13.087971001846034,0,0.01698046892058987,0,0,Standard
0,9.153418636008167,12.503286991164162,0.0350853889773915,0.0,0,0.024297429911515074,0,0,Standard
0,9.11951810640241,12.391899717486554,0.0379120235773026,0.0,0,0.018054879267346925,0,0,Standard
1,0.0,13.18562328145936,0.0,13.18562328145936,0,9.031418491507123e-26,0,0,Standard
1,8.745392739609807,13.365134168086136,0.009853790600125,13.365134168086136,0,0.005477302685382246,0,0,Standard
1,8.66217280240109,12.971108115140446,0.0134455644350735,12.971108115140446,0,0.0023089103844074086,0,0,Standard
1,0.0,12.661292912368172,0.0,12.661292912368172,0,5.10927835075796e-26,0,0,Standard
0,9.739610053541773,12.28052684345512,0.078789853437929,0.0,0,0.5501411200881342,1,0,Review
0,9.490970638789008,12.502213541050578,0.049226916711548,0.0,0,0.18870810383549588,0,0,Standard
1,9.340087111828836,13.036753025792873,0.0248039696809577,13.036753025792873,0,0.14461013923266233,0,0,Standard
0,9.071979048276589,11.592065611611917,0.0804441463265905,0.0,0,0.009431115678841237,0,0,Standard
1,9.939298613271747,13.101128872660752,0.0423462055730729,13.101128872660752,0,0.8948581797726549,1,1,High
1,9.27802892654486,13.175169315169825,0.0202980196676407,13.175169315169825,0,0.1122053418744948,0,0,Standard
1,8.988256259258662,13.590441504059198,0.0100286541563856,13.590441504059198,0,0.029117155478401477,0,0,Standard
0,9.451254683821103,12.14386697451389,0.0676988853494034,0.0,0,0.1332762454178426,0,0,Standard
0,9.207468251383723,12.29736074761327,0.0455024901887548,0.0,0,0.03001224254563483,0,0,Standard
1,8.250891585784224,13.186140408682077,0.0071868090743343,13.186140408682077,0,0.00022818280683236855,0,0,Standard
1,9.530119769465186,13.196467749551571,0.0255678709560957,13.196467749551571,0,0.3871090427680906,0,0,Review
1,8.984081974561784,13.2613371135744,0.0138789941191127,13.2613371135744,0,0.021285143951755056,0,0,Standard
1,9.457497280849044,12.964103881273925,0.0299962662815988,12.964103881273925,0,0.25455909609641786,0,0,Standard
0,8.412001550387178,12.378677312554805,0.0189321496153791,0.0,0,0.0001972996521664376,0,0,Standard
1,8.793502842323038,13.169752865847256,0.0125705331449702,13.169752865847256,0,0.006156074277424016,0,0,Standard
0,9.334676113904816,12.267976636839633,0.0532166407608854,0.0,0,0.06699156886778372,0,0,Standard
1,7.197794571007596,13.137268935567308,0.0026314482778188,13.137268935567308,0,3.7895072456838173e-07,0,0,Standard
1,8.70911518287333,13.479650557888014,0.0084744539052769,13.479650557888014,0,0.004891801770192047,0,0,Standard
1,9.167720929680778,12.886794348587188,0.02425396312394,12.886794348587188,0,0.04850880080881921,0,0,Standard
1,10.090071678327632,12.95214808319742,0.0571477348872743,12.95214808319742,1,0.9574145963439439,1,1,High
1,9.35808428652776,12.767486359085392,0.0330582047957036,12.767486359085392,0,0.13801363708401673,0,0,Standard
1,9.962637204766592,12.81894837559027,0.0574778518118555,12.81894837559027,0,0.9014881515798479,1,1,High
1,8.56058212851856,12.864569476894156,0.013512010987011,12.864569476894156,0,0.0011251230079754018,0,0,Standard
0,9.015366308738816,12.15848867361829,0.0431428465356035,0.0,0,0.007844602420084184,0,0,Standard
0,9.098711361403367,11.948150778985076,0.0578706597781714,0.0,0,0.012299897276652889,0,0,Standard
1,7.57153543890927,13.16946396265788,0.0037036307762192,13.16946396265788,0,3.7015156766385288e-06,0,0,Standard
1,0.0,12.875702345261876,0.0,12.875702345261876,0,6.449484785904231e-26,0,0,Standard
1,9.721514734925597,13.040018448318287,0.0362048742071575,13.040018448318287,0,0.6636904449908542,1,0,Review
1,9.172231360653369,13.200494030573852,0.0178034199151302,13.200494030573852,0,0.06233270238736778,0,0,Standard
0,8.301730069945378,12.172920743831204,0.0208284878041519,0.0,0,8.046602409809514e-05,0,0,Standard
1,9.42403784927837,13.062870494929262,0.0262809408352162,13.062870494929262,0,0.22697807840452777,0,0,Standard
1,9.279855240532289,13.17266812734278,0.0203860532957764,13.17266812734278,0,0.11316139352472897,0,0,Standard
1,9.3999982851107,13.202078917718309,0.0223224693533646,13.202078917718309,0,0.2175073927274969,0,0,Standard
1,9.152986644946209,13.03087140296762,0.0206924066389277,13.03087140296762,0,0.04907675582546143,0,0,Standard
0,9.988550866616077,12.578078311114552,0.0750523115306236,0.0,0,0.8824476187594399,1,1,High
1,7.241108370409481,13.306864623615065,0.0023193429047305,13.306864623615065,0,5.868773892961877e-07,0,0,Standard
1,9.218312509871454,13.250181510398107,0.0177394119416199,13.250181510398107,0,0.08445150770263557,0,0,Standard
0,9.200015250897932,12.11123677322426,0.0544040288627856,0.0,0,0.026005004890337916,0,0,Standard
1,7.963306958189173,12.630761913000605,0.0093929136042647,12.630761913000605,0,2.329533734344637e-05,0,0,Standard
1,9.32420462812523,13.350025982396836,0.0178471936183978,13.350025982396836,0,0.16217221692695555,0,0,Standard
1,8.614987555804667,13.020481958221248,0.0122078807651536,13.020481958221248,0,0.001804197514915674,0,0,Standard
0,9.253518628329925,12.162495191549262,0.0545265729457899,0.0,0,0.037866349083852224,0,0,Standard
1,7.932907590630527,11.80420306575598,0.0208240479596091,11.80420306575598,0,9.491825785694612e-06,0,0,Standard
1,7.501280999510502,12.86172240321882,0.0046962482340013,12.86172240321882,0,1.7709272779876226e-06,0,0,Standard
1,9.587614488629642,13.40418149040304,0.0220017327335455,13.40418149040304,0,0.5130549521425943,1,0,Review
1,9.754135673358062,12.91101913959016,0.0425558030519237,12.91101913959016,0,0.6973599066579131,1,0,Review
1,8.308406091318647,13.25001992688212,0.0071413135986605,13.25001992688212,0,0.00034427388497294635,0,0,Standard
0,9.44812817095412,12.403488869120896,0.052055988691939,0.0,0,0.14204718549129375,0,0,Standard
1,7.754069798905686,12.75106465390051,0.0067553463154364,12.75106465390051,0,7.317703405755275e-06,0,0,Standard
1,8.183989208231706,13.309271665710815,0.0059428888599551,13.309271665710815,0,0.00017167068781035952,0,0,Standard
0,9.329107811836607,12.479687841770447,0.0428236382978432,0.0,0,0.07215252630879852,0,0,Standard
1,9.65308071227259,13.24483520790608,0.0275482310094315,13.24483520790608,0,0.5883623893465296,1,0,Review
1,9.022052250584446,13.434988079969983,0.0121180998128465,13.434988079969983,0,0.031031261452196847,0,0,Standard
1,9.406558259295556,12.923919658166623,0.0296752727718667,12.923919658166623,0,0.19360776745652925,0,0,Standard
1,9.586478277688157,13.280329398124572,0.0248743515206411,13.280329398124572,0,0.4891187157785049,0,0,Review
1,0.0,13.06312084506208,0.0,13.06312084506208,0,7.905971913729002e-26,0,0,Standard
0,9.729157974631718,11.791492521596084,0.127150163348383,0.0,0,0.5657054447533357,1,0,Review
1,8.866863661202087,13.30960885842874,0.0117619617758134,13.30960885842874,0,0.010901789447705472,0,0,Standard
1,9.756550127852153,12.963109230346904,0.0404934651191588,12.963109230346904,0,0.7053748711976391,1,0,Review
1,8.567840677314368,13.28160755474956,0.0089692312163548,13.28160755474956,0,0.0017187216304375308,0,0,Standard
1,9.148145768383063,13.015089120600395,0.0209200437530825,13.015089120600395,0,0.04713622140652739,0,0,Standard
1,10.015940854807177,13.277899451415458,0.0383116378880004,13.277899451415458,0,0.9385503951725612,1,1,High
1,7.823085549761168,13.23941234814542,0.0044416671719272,13.23941234814542,0,1.80908863852386e-05,0,0,Standard
1,8.916645592710937,12.863653786474371,0.0193098538790215,12.863653786474371,0,0.010191094509354957,0,0,Standard
1,9.38692885942227,13.357080464234205,0.0188690203027014,13.357080464234205,0,0.22365194615339767,0,0,Standard
1,8.99920938009497,13.141309245630389,0.0158875194519907,13.141309245630389,0,0.021110847690529178,0,0,Standard
1,8.772157838424274,13.241818898121975,0.0114494419784049,13.241818898121975,0,0.005761253478182828,0,0,Standard
1,9.022211585818871,12.79133323369638,0.0230695994516817,12.79133323369638,0,0.01859907523455316,0,0,Standard
0,9.70710277052261,12.29102573904028,0.0754730811519839,0.0,0,0.4921750520750346,0,0,Review
1,8.968569402536898,13.022499019053669,0.0173518740358117,13.022499019053669,0,0.01590534647470355,0,0,Standard
1,9.167157258874647,12.791664347707592,0.0266595265472801,12.791664347707592,0,0.04544073987100612,0,0,Standard
1,9.122562155585817,13.267407552885242,0.0158441830204299,13.267407552885242,0,0.049019954303327194,0,0,Standard
1,9.901707970018036,13.362488513948016,0.0314037156212163,13.362488513948016,0,0.8836788517738853,1,1,High
1,9.38106831513376,13.300764526097796,0.0198454831592786,13.300764526097796,0,0.2099663743738016,0,0,Standard
1,9.74311690206894,13.0888980891726,0.0352306858844723,13.0888980891726,0,0.6997616009207083,1,0,Review
0,9.571747700498085,12.371548778189345,0.0608181805700547,0.0,0,0.275943726937948,0,0,Standard
1,8.911610833705378,12.222600701578967,0.0364753067986124,12.222600701578967,0,0.006495097982169447,0,0,Standard
1,9.42053322382962,12.86617790482632,0.0318816986745674,12.86617790482632,0,0.2024268663988845,0,0,Standard
1,8.745602852402946,13.060528483504005,0.0133654444412388,13.060528483504005,0,0.004170117634569624,0,0,Standard
1,8.733999907331691,13.07006764390043,0.0130858123908324,13.07006764390043,0,0.00391566982138419,0,0,Standard
0,9.12431614395828,11.018577994306384,0.1504154051060497,0.0,0,0.018252599013808074,0,0,Standard
1,7.817786460685148,13.36405970861409,0.0039004073989192,13.36405970861409,0,1.989892060997169e-05,0,0,Standard
1,9.22786196832567,13.154412435606362,0.0197096523093493,13.154412435606362,0,0.08323091989392324,0,0,Standard
1,0.0,13.09497014542195,0.0,13.09497014542195,0,8.184324117193225e-26,0,0,Standard
1,8.93353229607628,13.028565709177457,0.0166530296783744,13.028565709177457,0,0.012889798017645296,0,0,Standard
1,9.40723850572215,13.333054550674234,0.019724444878186,13.333054550674234,0,0.2430519228942469,0,0,Standard
1,7.543464006494815,13.116316733242025,0.0037976211747321,13.116316733242025,0,2.960079406506306e-06,0,0,Standard
1,8.74939638000413,13.170878837179297,0.0120145228737547,13.170878837179297,0,0.004704286055744855,0,0,Standard
1,9.35499467504038,12.7481997076049,0.0335980025770273,12.7481997076049,0,0.13438987570811137,0,0,Standard
1,8.872111393186643,12.573598821319573,0.0246834025711687,12.573598821319573,0,0.006235331670226039,0,0,Standard
0,10.235075020936376,12.452841781826637,0.1088484485950464,0.0,1,0.979297454778129,1,1,High
0,9.51387315553274,12.239423859130966,0.0655055969164005,0.0,0,0.19646121559503837,0,0,Standard
0,10.143551149123564,12.326089628511545,0.1127510064203364,0.0,0,0.9610884711348456,1,1,High
1,8.157003506577285,11.975900954600078,0.0219458348155986,11.975900954600078,0,4.426122465948344e-05,0,0,Standard
1,9.611374343751232,12.915498112933117,0.0367290136155819,12.915498112933117,0,0.4741458080175274,0,0,Review
1,9.556482843650311,13.285742724636576,0.0240089422058582,13.285742724636576,0,0.4427226810456771,0,0,Review
1,0.0,13.181968072213175,0.0,13.181968072213175,0,8.995624491897228e-26,0,0,Standard
0,8.68489506621806,11.710553609291573,0.0485180458058569,0.0,0,0.0006671599574420069,0,0,Standard
1,0.0,13.530849730286082,0.0,13.530849730286082,0,1.3141508462570964e-25,0,0,Standard
1,8.758412389457677,13.06417682108935,0.01348847774929,13.06417682108935,0,0.004525977882009019,0,0,Standard
1,0.0,13.20163670610483,0.0,13.20163670610483,0,9.189917866286946e-26,0,0,Standard
1,9.420523498647068,13.32895566919293,0.0200703517391754,13.32895566919293,0,0.2581088313811194,0,0,Standard
0,8.675884404545686,12.889275646218032,0.0147936183583398,0.0,0,0.001737115986179546,0,0,Standard
1,3.998567606828332,13.242183448006635,9.495321531599622e-05,13.242183448006635,0,2.1437810341418997e-15,0,0,Standard
1,9.88516267283294,12.971025192137104,0.0456883873952632,12.971025192137104,0,0.8494666135544156,1,1,High
1,7.167068740633462,12.91206546643718,0.0031962848223858,12.91206546643718,0,2.4928632231169333e-07,0,0,Standard
0,7.346758317108084,12.416541004926966,0.0062797599515819,0.0,0,2.970555504906926e-07,0,0,Standard
1,9.348786666657643,13.037741869673583,0.0249959841455371,13.037741869673583,0,0.15167090570418562,0,0,Standard
0,9.198036994879828,12.240733941860116,0.0477014558605341,0.0,0,0.02735016818597193,0,0,Standard
1,8.614138397472717,12.89411582279767,0.0138404965692756,12.89411582279767,0,0.0016061842536848865,0,0,Standard
0,9.251079163035126,12.334419069406184,0.0458018167684572,0.0,0,0.040604335415143064,0,0,Standard
0,7.254686910637878,12.32401104689446,0.0062822517987951,0.0,0,1.5200242877408256e-07,0,0,Standard
1,8.647702020694995,13.131732073794428,0.0112858718203428,13.131732073794428,0,0.0024367570491709884,0,0,Standard
0,9.558696006223288,12.344410095536796,0.0616809392193026,0.0,0,0.2564749139723426,0,0,Standard
1,8.240437870653379,13.2497864823664,0.0066735010980587,13.2497864823664,0,0.00022788919102698113,0,0,Standard
0,8.798967849403551,12.508603773043074,0.0244828323116635,0.0,0,0.002557547318915677,0,0,Standard
1,9.687078771658024,12.967580751274394,0.0376071259264074,12.967580751274394,1,0.6030342506660222,1,0,Review
1,8.494636695702827,13.207652385300864,0.0089758428640187,13.207652385300864,0,0.001026147332131966,0,0,Standard
1,9.878196410862955,13.254961844989584,0.0341560699668057,13.254961844989584,0,0.8599012531129236,1,1,High
0,8.792154699458639,12.468711795290163,0.0253062169916401,0.0,0,0.002361654299912894,0,0,Standard
1,9.297222407268205,13.13520757638504,0.0215350190177942,13.13520757638504,0,0.12155018122898956,0,0,Standard
0,9.36218553900723,12.279706119413108,0.054063183523856,0.0,0,0.08009172078027314,0,0,Standard
0,9.358518968647436,11.858777572733702,0.082057278332412,0.0,0,0.07101285980134436,0,0,Standard
1,8.92848661518064,13.020123409989546,0.0167096789972225,13.020123409989546,0,0.012410967852514934,0,0,Standard
0,9.268303572999146,11.571241919133683,0.0999561903489716,0.0,0,0.039082845245496343,0,0,Standard
1,9.200391041122517,12.927154397361043,0.0240682452907196,12.927154397361043,0,0.060613909176724816,0,0,Standard
1,9.122155943594356,13.121192131763864,0.0183313345896864,13.121192131763864,0,0.043642943468749466,0,0,Standard
1,9.61285178889684,13.294223672175344,0.0251867538083387,13.294223672175344,0,0.5333696660924487,1,0,Review
1,6.596490644272748,13.119516208061665,0.0014672144010366,13.119516208061665,0,1.0140131498368617e-08,0,0,Standard
1,9.71334106063444,12.938931572512985,0.0397300050369612,12.938931572512985,0,0.6404152537310169,1,0,Review
1,9.5876803163585,13.172140559073592,0.0277497926614956,13.172140559073592,0,0.47295136839833957,0,0,Review
1,8.689430741756173,12.030321377042467,0.0353996606668211,12.030321377042467,0,0.0013857649492823082,0,0,Standard
1,9.218252984526536,13.06027492971739,0.0214481038984387,13.06027492971739,0,0.073699949432627,0,0,Standard
1,9.374969673072506,12.765369754121298,0.0336924316354503,12.765369754121298,0,0.15141997117419456,0,0,Standard
0,9.317510848665869,10.814131169428478,0.2238699337697194,0.0,0,0.1259842966205391,0,0,Standard
1,8.55782060700724,12.813062520641171,0.0141869713729637,12.813062520641171,0,0.001057862989712843,0,0,Standard
1,9.58585198662914,12.267736914960986,0.0684296599417713,12.267736914960986,0,0.3878106714404986,0,0,Review
1,8.2409125416889,12.670506165480209,0.011916227412904,12.670506165480209,0,0.00013236863343519517,0,0,Standard
0,9.366300841716711,12.464897422626908,0.0451087840081741,0.0,0,0.08983805512378934,0,0,Standard
1,0.0,12.635395416128851,0.0,12.635395416128851,0,4.967527368445179e-26,0,0,Standard
1,9.055556158175316,13.009780935188676,0.0191713311309916,13.009780935188676,0,0.026813421687812037,0,0,Standard
1,9.390212264123544,12.486513312175946,0.0452125393213609,12.486513312175946,0,0.1476806113771865,0,0,Standard
1,9.674936909211876,12.946462603197274,0.0379461909585701,12.946462603197274,0,0.5813227083615541,1,0,Review
0,9.51968510549418,12.58371931741425,0.0466956540336365,0.0,0,0.2278447242260412,0,0,Standard
1,0.0,13.320659131287622,0.0,13.320659131287622,0,1.0458522744567844e-25,0,0,Standard
1,6.268717424069224,13.275126008623396,0.0009043416639886,13.275126008623396,0,1.6878277308478117e-09,0,0,Standard
1,8.986876769451047,13.306789784113333,0.0132993994444097,13.306789784113333,0,0.022502072287106076,0,0,Standard
0,0.0,12.306443272374208,0.0,0.0,0,2.2584689224970805e-26,0,0,Standard
0,10.240332576806248,12.354629193050249,0.1207143813912884,0.0,1,0.9810580568330752,1,1,High
1,8.20151759769788,12.743459768575718,0.0106498068388173,12.743459768575718,0,0.00011105557070216893,0,0,Standard
1,8.937875265329263,12.95175677182265,0.0180608175615476,12.95175677182265,0,0.012449045497703056,0,0,Standard
0,9.234724644351669,12.323900124643377,0.0455352452568563,0.0,0,0.03633664403531407,0,0,Standard
1,9.10169892438708,13.174549672947633,0.0170269085110623,13.174549672947633,0,0.04024419124239099,0,0,Standard
0,9.50609179943392,12.346036828322926,0.0584247847991128,0.0,0,0.19351163856462517,0,0,Standard
1,9.647516011003894,13.000846740525072,0.0349655125500929,13.000846740525072,0,0.5440385595211614,1,0,Review
1,9.691931604873568,12.903863826010438,0.0402763224649961,12.903863826010438,0,0.6035203945473768,1,0,Review
1,9.883064412761897,13.184248305877055,0.0368377167830227,13.184248305877055,1,0.8592636825992578,1,1,High
1,9.02696546059903,12.87681295669727,0.0212804796859362,12.87681295669727,0,0.020371210406185974,0,0,Standard
1,8.632655313613201,13.163948754074273,0.0107648430420592,13.163948754074273,0,0.002288486858155028,0,0,Standard
1,8.911740247246529,12.720172343660462,0.0221800085328426,12.720172343660462,0,0.008875138246496795,0,0,Standard
0,9.589669559759622,12.436103941775077,0.0580471978201136,0.0,0,0.30637458783154803,0,0,Standard
1,9.25587189921736,12.976312062323498,0.0242210448431091,12.976312062323498,0,0.08672751115252551,0,0,Standard
1,0.0,12.748149463876285,0.0,12.748149463876285,0,5.614891338826205e-26,0,0,Standard
1,9.281521780201912,13.02770837492446,0.0236054531068742,13.02770837492446,0,0.10383311040109594,0,0,Standard
0,8.37570335709522,12.46931836755363,0.0166750516123766,0.0,0,0.00017270421486377465,0,0,Standard
0,9.327892269811167,12.305659304512204,0.0509020835528481,0.0,0,0.06528129633226101,0,0,Standard
1,0.0,13.413729156669358,0.0,13.413729156669358,0,1.157134547836747e-25,0,0,Standard
1,8.312714365331184,12.82963960357489,0.010919905469955,12.82963960357489,0,0.0002375636016570862,0,0,Standard
1,8.534152564807894,12.878211896709129,0.0129811959391292,12.878211896709129,0,0.0009674991200252323,0,0,Standard
0,9.817369594510714,12.246722529240213,0.0880894386693428,0.0,0,0.6830357205689728,1,0,Review
1,9.280828658106424,13.257209675162066,0.0187516699306776,13.257209675162066,0,0.12056163769200995,0,0,Standard
1,9.119281542362543,13.102680208572703,0.0186202391072506,13.102680208572703,0,0.04229999045908887,0,0,Standard
1,9.2683488688376,13.029227655751376,0.0232611437585152,13.029227655751376,0,0.09642013745734147,0,0,Standard
0,9.672316869834532,12.120798594878435,0.0864197288859441,0.0,0,0.42841523003647636,0,0,Review
1,10.104176066021356,12.838966935173191,0.0649050969391217,12.838966935173191,0,0.960715664024255,1,1,High
1,9.106955680868609,13.39987680397395,0.013663455312191,13.39987680397395,0,0.04978688874453333,0,0,Standard
1,8.846076706388775,12.63222639353816,0.0226795786622951,12.63222639353816,0,0.005516404574180122,0,0,Standard
1,9.205564987958152,13.454314437463749,0.014280668660693,13.454314437463749,0,0.09175503364582645,0,0,Standard
1,9.541205489473496,13.341891761870452,0.0223538547806834,13.341891761870452,0,0.42888379146366695,0,0,Review
1,9.573192994702689,13.177936731255707,0.0271925724141265,13.177936731255707,0,0.450866326590856,0,0,Review
1,8.519606277580511,13.264606274447384,0.0086933422933527,13.264606274447384,0,0.0012608236558705349,0,0,Standard
1,9.14150891603247,13.174828456983374,0.0177135610014713,13.174828456983374,0,0.05101407456445962,0,0,Standard
1,8.92399074475818,12.78193156801112,0.0211086751848,12.78193156801112,0,0.010026149617950028,0,0,Standard
1,9.716818157577311,12.982615766926468,0.0381642688075177,12.982615766926468,0,0.6503349491442818,1,0,Review
1,9.378961843031895,12.625140153436575,0.0389195140141186,12.625140153436575,0,0.14564700186453725,0,0,Standard
1,9.328468237060951,12.60884626817204,0.0376108182340314,12.60884626817204,0,0.10827256984299405,0,0,Standard
1,0.0,13.188733719732529,0.0,13.188733719732529,0,9.061989912235774e-26,0,0,Standard
1,7.365154809244849,13.326584837796394,0.0025745988953761,13.326584837796394,0,1.2607697301333018e-06,0,0,Standard
0,9.484569356076218,12.135798238942073,0.0705594587896791,0.0,0,0.16260265023343468,0,0,Standard
1,8.698020298743325,13.194282023302758,0.0111487622834716,13.194282023302758,0,0.0035086096317074344,0,0,Standard
1,9.604787673014457,13.02720803361229,0.0326312269084748,13.02720803361229,0,0.4784157691994293,0,0,Review
1,8.941822814773655,12.718712662289242,0.0228908579588862,12.718712662289242,0,0.010701246267101071,0,0,Standard
1,10.156916632253708,13.457774594200172,0.036850159229083,13.457774594200172,1,0.976761472878811,1,1,High
1,8.73160109784748,13.140897514232035,0.0121617941273202,13.140897514232035,0,0.004107420258177292,0,0,Standard
0,7.21550464958403,12.440428780226483,0.0053768340472067,0.0,0,1.3821422169250045e-07,0,0,Standard
1,8.34971137892693,13.09928928630112,0.0086533188165782,13.09928928630112,0,0.00038289449452778347,0,0,Standard
1,9.307205705538165,12.68099490844022,0.0342565714620493,12.68099490844022,0,0.09885337655196304,0,0,Standard
0,9.714015693148538,12.055006935619485,0.0962269457220876,0.0,0,0.5073476555314239,1,0,Review
0,8.664163870907267,12.454620205113322,0.0225814814537504,0.0,0,0.0010369535914692965,0,0,Standard
1,9.185986202107612,13.294181835930688,0.0164357503035217,13.294181835930688,0,0.07250365119198504,0,0,Standard
0,9.67827185581074,12.014829085772645,0.0966543750145291,0.0,0,0.44286497961914145,0,0,Review
1,9.710106666177191,13.433577994706068,0.0241485598911641,13.433577994706068,0,0.7001785704368407,1,0,Review
0,9.737451858228336,12.206716038508516,0.0846425472693138,0.0,0,0.5459608144254481,1,0,Review
1,8.233959875224116,13.02287474400904,0.0083192915519199,13.02287474400904,0,0.0001758953394492134,0,0,Standard
0,9.982681284547176,12.763431144848369,0.0619893185140487,0.0,1,0.8825545364739962,1,1,High
1,9.356623613080734,13.10170505610644,0.0236317106725158,13.10170505610644,0,0.1642413214869783,0,0,Standard
1,9.52321054400048,13.148252464177814,0.0266460832687471,13.148252464177814,0,0.36913414538084915,0,0,Review
0,9.402130295312343,12.47936650226885,0.0460828251849261,0.0,0,0.11227886035687605,0,0,Standard
